index,loan_amnt,term,int_rate,installment,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,revol_util,application_type,pub_rec_bankruptcies
7809,2650,36,10.59,86.25,B,DCAA,2 Years,Rent,46728.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,2.9,0.0,12.5,Individual,0.0
7810,2400,36,7.49,74.65,A,CableVision,3 Years,Mortgage,150600.0,Source Verified,Fully Paid,s,Car,Nj,12.15,0.0,40.5,Individual,0.0
7811,3600,36,8.49,113.63,A,Omnicom Media Group,1 Year,Rent,30000.0,Not Verified,Fully Paid,s,Credit_Card,Tx,20.32,0.0,18.2,Individual,0.0
7812,20000,60,13.49,460.1,C,Palos Hospital,6 Years,Mortgage,75000.0,Source Verified,Charged Off,s,Other,Il,19.47,0.0,84.1,Individual,0.0
7813,21000,60,12.99,477.71,C,Partners General Insurance Agency,< 1 Year,Mortgage,130000.0,Verified,Fully Paid,s,Home_Improvement,Il,17.7,0.0,55.6,Individual,0.0
7814,9050,36,7.49,281.47,A,,2 Years,Mortgage,42000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Tx,26.26,0.0,46.3,Individual,0.0
7815,5000,36,13.49,169.66,C,City of Long Beach,7 Years,Mortgage,114996.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,16.11,1.0,43.61,Individual,0.0
7816,12000,36,13.99,410.08,C,Rush Peterbilt,1 Year,Mortgage,36000.0,Verified,Fully Paid,s,Debt_Consolidation,Tx,9.9,0.0,26.7,Individual,0.0
7817,15000,60,11.99,333.6,B,JPMorganChase,10+ Years,Mortgage,65000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Tx,9.05,0.0,68.7,Individual,0.0
7818,8000,60,20.99,218.06,F,pacific gas and electric company,2 Years,Mortgage,50000.0,Verified,Fully Paid,s,Home_Improvement,Ca,6.84,0.0,37.6,Individual,0.0
7819,13200,60,10.99,286.94,B,silvi concrete,10+ Years,Rent,42000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Nj,7.31,0.0,29.6,Individual,0.0
7820,4000,36,10.99,130.94,B,"Anderson, Mayfield, Hagan & Thron",1 Year,Mortgage,35000.0,Not Verified,Charged Off,s,Debt_Consolidation,Fl,7.41,0.0,69.6,Individual,0.0
7821,8975,36,10.99,293.79,B,bike america,4 Years,Rent,52800.0,Source Verified,Fully Paid,s,Car,Fl,11.95,0.0,69.8,Individual,0.0
7822,5000,60,10.59,107.7,B,department of homeland security,9 Years,Mortgage,108000.0,Verified,Fully Paid,s,Home_Improvement,Fl,3.18,0.0,2.2,Individual,0.0
7823,12000,36,5.42,361.92,A,Martin Memorial Hospital,1 Year,Mortgage,72000.0,Source Verified,Fully Paid,s,Other,Fl,8.18,0.0,6.3,Individual,0.0
7824,7000,36,12.99,235.83,C,Crossix Solutions,< 1 Year,Rent,65000.0,Not Verified,Fully Paid,s,Wedding,Ny,12.39,0.0,90.6,Individual,0.0
7825,4000,36,5.42,120.64,A,Valley Baptist Medical Center,10+ Years,Mortgage,45000.0,Source Verified,Fully Paid,s,Other,Tx,25.17,0.0,20.1,Individual,0.0
7826,15000,36,15.99,527.29,D,JMP Securities,5 Years,Own,80000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ny,17.31,1.0,15.4,Individual,0.0
7827,9000,36,16.89,320.39,D,Walgreens,6 Years,Rent,36000.0,Verified,Charged Off,s,Debt_Consolidation,Ca,14.4,0.0,87.2,Individual,0.0
7828,30000,60,13.99,697.9,C,Affinity Solutions,4 Years,Mortgage,195000.0,Verified,Fully Paid,s,Debt_Consolidation,Nj,8.29,0.0,48.5,Individual,0.0
7829,20000,36,14.79,691.26,C,CFM,4 Years,Mortgage,120602.0,Verified,Fully Paid,s,Credit_Card,Ca,10.26,0.0,77.8,Individual,0.0
7830,10000,36,6.99,308.73,A,US-Analytics,1 Year,Rent,30000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Tx,11.8,0.0,19.0,Individual,0.0
7831,20000,36,19.29,736.06,E,"CaseStack, Inc.",10+ Years,Rent,130000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,22.36,0.0,98.5,Individual,0.0
7832,7200,36,6.99,222.29,A,"Mediatech, Inc.",3 Years,Rent,34200.0,Not Verified,Fully Paid,s,Car,Fl,2.42,0.0,16.6,Individual,0.0
7833,33000,60,11.99,733.91,B,Shelter distribution,2 Years,Mortgage,150000.0,Verified,Fully Paid,s,Home_Improvement,Tx,11.81,0.0,48.2,Individual,0.0
7834,20000,60,14.79,473.6,C,Advocate Christ Hospital,10+ Years,Mortgage,95000.0,Verified,Fully Paid,s,Debt_Consolidation,Il,15.71,0.0,16.6,Individual,0.0
7835,8000,36,5.99,243.34,A,Hobart,1 Year,Mortgage,50000.0,Not Verified,Fully Paid,s,Major_Purchase,Fl,1.27,0.0,6.2,Individual,0.0
7836,15000,36,10.59,488.18,B,The Clorox Company,5 Years,Rent,74028.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,15.5,0.0,88.1,Individual,0.0
7837,9200,60,12.99,209.29,C,City of Petaluma,10+ Years,Rent,80000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,15.52,0.0,85.9,Individual,0.0
7838,19400,60,10.99,421.71,B,Antelope Valley Hospital,6 Years,Mortgage,140000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ca,19.32,0.0,50.0,Individual,0.0
7839,25000,60,14.79,592.0,C,U.S. Dept. of Veterans Affairs,10+ Years,Rent,65000.0,Verified,Fully Paid,s,Credit_Card,Ny,16.84,0.0,45.6,Individual,0.0
7840,10000,36,6.99,308.73,A,Palo Alto Unified School District,4 Years,Rent,41000.0,Source Verified,Fully Paid,s,Major_Purchase,Ca,22.01,0.0,2.4,Individual,0.0
7841,4800,36,5.42,144.77,A,Concept Laboratories,3 Years,Rent,48000.0,Not Verified,Fully Paid,s,Other,Il,1.9,0.0,11.6,Individual,0.0
7842,16000,60,16.89,396.7,D,Target,6 Years,Rent,28056.0,Verified,Charged Off,s,Debt_Consolidation,Nj,5.77,0.0,41.1,Individual,0.0
7843,9600,36,12.99,323.42,C,Public Theater,< 1 Year,Rent,78000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ny,9.88,0.0,61.0,Individual,0.0
7844,6000,36,7.49,186.61,A,University of Southern California,< 1 Year,Rent,75000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ca,12.86,0.0,71.2,Individual,0.0
7845,5400,36,5.42,162.87,A,medx billing services,5 Years,Own,33600.0,Not Verified,Fully Paid,s,Car,Ca,13.68,0.0,5.4,Individual,0.0
7846,4000,36,12.99,134.76,C,MISSION FOODS,2 Years,Rent,27993.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,6.9,0.0,45.9,Individual,0.0
7847,4000,60,19.69,105.29,E,Radiance Academy Westlakes,3 Years,Own,34800.0,Source Verified,Fully Paid,s,Debt_Consolidation,Tx,2.76,0.0,90.1,Individual,0.0
7848,10000,36,15.99,351.53,D,Compass Group,4 Years,Mortgage,90000.0,Verified,Charged Off,s,Home_Improvement,Ny,11.04,1.0,94.4,Individual,0.0
7849,12000,36,7.49,373.22,A,New York City Police Department,9 Years,Rent,76663.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ny,4.99,0.0,50.5,Individual,0.0
7850,5000,36,13.49,169.66,C,Valley Tranportation Authority,10+ Years,Rent,68004.0,Not Verified,Fully Paid,s,Other,Ca,5.15,1.0,65.4,Individual,0.0
7851,25000,60,19.29,431.97,E,Results Radio,10+ Years,Rent,105000.0,Verified,Fully Paid,s,Home_Improvement,Ca,1.17,3.0,6.0,Individual,0.0
7852,6725,36,6.99,207.62,A,Dunkin Donuts,6 Years,Mortgage,36000.0,Source Verified,Charged Off,s,Debt_Consolidation,Fl,3.73,0.0,12.1,Individual,0.0
7853,12000,60,10.59,258.47,B,RSight Investigation,10+ Years,Mortgage,56000.0,Not Verified,Charged Off,s,Home_Improvement,Fl,0.75,0.0,0.7,Individual,0.0
7854,6000,60,14.79,142.08,C,Dept of Justice,4 Years,Rent,84996.0,Source Verified,Fully Paid,s,Other,Tx,9.61,0.0,26.7,Individual,0.0
7855,2000,60,10.99,43.48,B,Post-Newsweek Stations,3 Years,Rent,16000.0,Not Verified,Fully Paid,s,Other,Fl,23.18,0.0,53.6,Individual,0.0
7856,25000,60,18.79,473.25,E,Lares Research,3 Years,Mortgage,85000.0,Verified,Fully Paid,s,Small_Business,Ca,12.56,0.0,47.5,Individual,0.0
7857,5500,36,5.99,167.3,A,Endeavors Technologies,2 Years,Rent,15085.0,Source Verified,Fully Paid,s,Major_Purchase,Ca,14.96,0.0,6.2,Individual,0.0
7858,15000,36,13.49,508.96,C,labcorp,3 Years,Rent,36000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,13.17,0.0,61.8,Individual,0.0
7859,14125,36,8.49,445.83,A,ron's pharmacy services,5 Years,Rent,39000.0,Source Verified,Fully Paid,s,Other,Ca,25.72,0.0,27.2,Individual,0.0
7860,12800,60,13.49,294.47,C,con-way freight,2 Years,Mortgage,48000.0,Source Verified,Charged Off,s,Debt_Consolidation,Il,26.26,0.0,54.0,Individual,0.0
7861,4125,36,9.99,133.09,B,Lake. Co schools,6 Years,Mortgage,60000.0,Verified,Fully Paid,s,Debt_Consolidation,Fl,20.32,0.0,49.1,Individual,0.0
7862,5000,36,10.99,163.67,B,Goodwill industries,1 Year,Rent,42000.0,Source Verified,Fully Paid,s,Home_Improvement,Fl,14.83,0.0,9.6,Individual,1.0
7863,7000,36,7.49,217.72,A,Sycuan Casino,10+ Years,Rent,52000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ca,18.9,0.0,45.3,Individual,1.0
7864,11000,60,13.49,253.06,C,T-Mobile,7 Years,Rent,50400.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ca,5.9,0.0,46.5,Individual,0.0
7865,12000,36,10.99,392.81,B,San Miguel Fire Protection District,10+ Years,Mortgage,100000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,14.36,0.0,85.0,Individual,0.0
7866,8000,60,18.39,204.85,E,New Dawn Recovery,8 Years,Mortgage,36000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,21.9,3.0,89.3,Individual,0.0
7867,25000,36,10.37,811.03,B,,10+ Years,Mortgage,210000.0,Verified,Fully Paid,s,Credit_Card,Il,13.14,0.0,79.7,Individual,0.0
7868,6000,60,20.62,161.05,F,Table Mountain Rancheria,1 Year,Mortgage,165000.0,Source Verified,Fully Paid,s,Home_Improvement,Ca,13.27,1.0,50.5,Individual,0.0
7869,13475,60,19.29,351.71,E,Asset Real Estate,5 Years,Own,27000.0,Source Verified,Fully Paid,s,Credit_Card,Tx,13.96,0.0,47.1,Individual,0.0
7870,9325,60,18.62,239.96,F,,10+ Years,Mortgage,19200.0,Verified,Fully Paid,s,Major_Purchase,Fl,3.19,2.0,71.2,Individual,0.0
7871,14500,36,10.99,474.65,B,L&S Appliance,10+ Years,Own,36000.0,Source Verified,Fully Paid,s,Other,Ca,21.9,0.0,77.2,Individual,0.0
7872,13000,36,10.99,425.55,B,Willis ISD,10+ Years,Rent,46000.0,Source Verified,Fully Paid,s,Medical,Tx,11.66,0.0,9.0,Individual,0.0
7873,12000,36,7.49,373.22,A,Sister Act Broadway,< 1 Year,Own,110400.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ny,7.37,0.0,27.3,Individual,0.0
7874,12250,36,11.49,403.9,B,Bridges of America,< 1 Year,Rent,36000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Fl,24.47,0.0,89.6,Individual,1.0
7875,5000,60,12.99,113.74,C,cafe ba ba reeba,6 Years,Rent,48000.0,Not Verified,Fully Paid,s,Car,Il,8.25,0.0,0.0,Individual,0.0
7876,5600,36,9.99,180.67,B,Aegis,< 1 Year,Rent,30000.0,Source Verified,Charged Off,s,Debt_Consolidation,Tx,10.64,0.0,19.8,Individual,0.0
7877,6000,36,12.99,202.14,C,Delta Design,7 Years,Mortgage,84996.0,Source Verified,Fully Paid,s,Home_Improvement,Ca,16.32,1.0,38.1,Individual,0.0
7878,15000,36,8.49,473.45,A,usfoodservice,10+ Years,Mortgage,60000.0,Source Verified,Charged Off,s,Home_Improvement,Ca,6.04,0.0,72.5,Individual,0.0
7879,12000,60,8.49,246.15,A,Mosaic Fertilizer,10+ Years,Mortgage,108000.0,Not Verified,Fully Paid,s,Credit_Card,Fl,6.83,0.0,21.4,Individual,0.0
7880,25000,60,11.99,471.48,B,Caretenders,1 Year,Own,144240.0,Verified,Charged Off,s,Other,Fl,15.77,0.0,8.0,Individual,0.0
7881,15250,60,20.25,406.16,F,German Motors,3 Years,Own,45000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,24.1,0.0,59.8,Individual,0.0
7882,6000,60,13.99,139.58,C,Walmart,1 Year,Rent,14400.0,Verified,Charged Off,s,Car,Ny,9.65,0.0,18.8,Individual,0.0
7883,5200,60,15.23,124.34,C,United States Postal Service,10+ Years,Mortgage,72000.0,Verified,Charged Off,s,Car,Tx,10.83,0.0,83.8,Individual,0.0
7884,10000,60,17.99,253.88,E,"Sunny Sports, Inc",10+ Years,Rent,51600.0,Source Verified,Fully Paid,s,Car,Ca,8.93,0.0,1.2,Individual,0.0
7885,12000,36,7.49,373.22,A,National College of Technical Instructio,6 Years,Mortgage,69900.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,22.88,0.0,40.4,Individual,0.0
7886,6250,36,13.49,212.07,C,The Oaks WTP,5 Years,Mortgage,86000.0,Verified,Charged Off,s,Debt_Consolidation,Ca,24.2,1.0,50.9,Individual,0.0
7887,7500,36,15.23,260.84,C,Knack systems LLC,7 Years,Mortgage,92004.0,Not Verified,Charged Off,s,Other,Nj,16.03,0.0,84.0,Individual,0.0
7888,8000,60,11.99,177.92,B,"DP & Company, INC",3 Years,Mortgage,65000.0,Source Verified,Fully Paid,s,Home_Improvement,Fl,13.75,0.0,28.1,Individual,0.0
7889,4900,36,8.49,154.66,A,NetSpend,< 1 Year,Rent,50000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Tx,5.02,0.0,47.2,Individual,0.0
7890,9000,60,17.49,226.06,D,Sports Care and Physical Rehabilitation,< 1 Year,Rent,67596.0,Not Verified,Fully Paid,s,Debt_Consolidation,Nj,13.7,0.0,71.6,Individual,0.0
7891,28000,60,19.29,730.82,E,Sams Club,10+ Years,Mortgage,160000.0,Verified,Fully Paid,s,Debt_Consolidation,Tx,12.05,0.0,31.3,Individual,0.0
7892,24000,60,19.29,626.41,E,"Eplica Corporate Services, Inc.",< 1 Year,Rent,40000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,16.11,0.0,87.7,Individual,0.0
7893,7000,60,11.99,155.68,B,Phillips de Pury  and  Company,9 Years,Mortgage,106452.0,Source Verified,Fully Paid,s,Other,Ny,16.33,0.0,62.1,Individual,0.0
7894,12000,36,17.49,430.77,D,City of Houston,< 1 Year,Own,36000.0,Verified,Fully Paid,s,Debt_Consolidation,Tx,12.93,0.0,92.0,Individual,0.0
7895,6000,60,16.89,148.77,D,Impeccable Impressions Facility Services,< 1 Year,Rent,40000.0,Verified,Charged Off,s,Small_Business,Ny,6.66,0.0,82.8,Individual,0.0
7896,11000,36,7.49,342.12,A,Lazydays RV,4 Years,Own,45000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Fl,16.21,0.0,30.6,Individual,0.0
7897,7000,36,5.99,212.93,A,"Gibson, Dunn & Cruthcer",1 Year,Rent,175436.0,Source Verified,Fully Paid,s,Small_Business,Ca,9.49,0.0,24.3,Individual,0.0
7898,29000,60,11.49,637.65,B,Weston Outpatient Surgical Center,10+ Years,Mortgage,93000.0,Verified,Fully Paid,s,Debt_Consolidation,Fl,10.9,0.0,35.3,Individual,0.0
7899,20000,60,10.99,434.75,B,Breen Color Concentrates,10+ Years,Mortgage,110000.0,Verified,Charged Off,s,Debt_Consolidation,Nj,3.93,0.0,1.0,Individual,0.0
7900,6000,36,7.49,186.61,A,Kew Management Corp.,9 Years,Mortgage,102000.0,Verified,Fully Paid,s,Major_Purchase,Nj,14.29,0.0,39.9,Individual,0.0
7901,4000,36,7.49,124.41,A,Shannon Pub,7 Years,Mortgage,45000.0,Not Verified,Fully Paid,s,Other,Ny,10.75,0.0,41.0,Individual,0.0
7902,5000,36,8.49,157.82,A,EMD Chemicals,8 Years,Mortgage,80476.0,Source Verified,Charged Off,s,Credit_Card,Nj,16.89,0.0,55.8,Individual,0.0
7903,10000,60,17.49,251.17,D,AMS,2 Years,Mortgage,180000.0,Verified,Fully Paid,s,Home_Improvement,Fl,10.65,0.0,0.0,Individual,0.0
7904,25000,60,18.39,640.16,E,united states navy,10+ Years,Mortgage,72000.0,Verified,Fully Paid,s,Debt_Consolidation,Fl,9.57,0.0,82.8,Individual,0.0
7905,10000,60,13.49,230.05,C,special events production inc.,3 Years,Own,40000.0,Source Verified,Fully Paid,s,House,Fl,21.63,0.0,69.3,Individual,0.0
7906,18000,60,14.79,426.24,C,L3 Integrated Systems,2 Years,Rent,48000.0,Source Verified,Charged Off,s,Debt_Consolidation,Tx,20.65,0.0,24.1,Individual,0.0
7907,24000,36,10.99,785.62,B,Houson Grinding & Manf. Inc,4 Years,Rent,78000.0,Verified,Fully Paid,s,Credit_Card,Tx,12.35,0.0,79.0,Individual,0.0
7908,10000,36,8.49,315.63,A,Windsor Unified School District,10+ Years,Mortgage,68000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ca,12.07,0.0,39.9,Individual,0.0
7909,1500,36,8.49,47.35,A,City of North Wildwood,2 Years,Rent,32004.0,Not Verified,Fully Paid,s,Other,Nj,2.44,0.0,13.6,Individual,0.0
7910,17500,60,11.99,389.19,B,,5 Years,Mortgage,50000.0,Source Verified,Fully Paid,s,Home_Improvement,Fl,7.44,0.0,30.6,Individual,0.0
7911,9100,60,16.49,223.68,D,RPS/Pfizer,2 Years,Mortgage,93330.0,Not Verified,Fully Paid,s,Car,Ca,9.71,0.0,73.3,Individual,0.0
7912,19600,60,18.79,331.21,E,Garland ISD,4 Years,Mortgage,85000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Tx,21.47,0.0,92.9,Individual,0.0
7913,7000,36,5.99,212.93,A,Memorial Hermann Hospital,6 Years,Mortgage,50000.0,Source Verified,Fully Paid,s,Other,Tx,6.46,0.0,0.8,Individual,0.0
7914,30000,36,16.89,933.1337,D,,4 Years,Rent,75000.0,Source Verified,Fully Paid,s,Small_Business,Ca,9.41,0.0,53.1,Individual,0.0
7915,4650,36,10.99,152.22,B,pavao & sons construction,2 Years,Rent,48000.0,Source Verified,Fully Paid,s,Other,Fl,9.0,0.0,42.3,Individual,0.0
7916,35000,36,19.69,933.1337,E,HP,7 Years,Mortgage,248003.72,Verified,Fully Paid,s,Debt_Consolidation,Il,9.76,0.0,88.0,Individual,0.0
7917,1950,36,10.37,63.27,B,Ikea,< 1 Year,Rent,16800.0,Source Verified,Fully Paid,s,Small_Business,Fl,24.29,0.0,25.2,Individual,0.0
7918,18225,60,12.99,414.59,C,Schenectady City Schools,4 Years,Mortgage,48996.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ny,26.26,0.0,46.7,Individual,0.0
7919,10500,36,6.99,324.17,A,Fraser Brothers Group LLC,< 1 Year,Rent,45000.0,Verified,Fully Paid,s,Car,Nj,12.96,0.0,19.5,Individual,0.0
7920,4800,60,17.49,120.57,D,carbondale hospital,7 Years,Own,54996.0,Source Verified,Charged Off,s,Other,Il,8.9,0.0,55.5,Individual,0.0
7921,10675,36,7.49,332.01,A,San Manuel Tribal Gaming Commission,10+ Years,Mortgage,61838.0,Not Verified,Fully Paid,s,Credit_Card,Ca,12.24,0.0,55.7,Individual,0.0
7922,8450,36,12.99,284.68,C,DESI,2 Years,Rent,100000.0,Not Verified,Fully Paid,s,Credit_Card,Nj,13.39,0.0,87.7,Individual,0.0
7923,5200,60,18.39,133.16,E,Deep South Insurance Services,2 Years,Rent,57739.0,Source Verified,Fully Paid,s,Debt_Consolidation,Fl,9.66,0.0,98.5,Individual,0.0
7924,5400,36,5.99,164.26,A,Adecco,< 1 Year,Mortgage,121008.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ny,7.0,0.0,2.1,Individual,0.0
7925,16000,60,10.59,344.62,B,IRJ Engineers,5 Years,Rent,50000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,13.44,0.0,20.7,Individual,0.0
7926,2500,36,8.49,78.91,A,Long Island Carpet Cleaners,9 Years,Rent,42000.0,Source Verified,Fully Paid,s,Other,Ny,2.06,0.0,66.7,Individual,0.0
7927,6000,36,8.49,189.38,A,California Manufacturing & Engineering ,4 Years,Mortgage,35000.0,Source Verified,Fully Paid,s,Home_Improvement,Ca,1.95,0.0,11.7,Individual,0.0
7928,17500,60,20.99,473.34,F,Kaiser Permanente,3 Years,Rent,91200.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,17.95,1.0,58.3,Individual,0.0
7929,10000,36,9.99,322.63,B,Red Bluff Unified Elementary School District,10+ Years,Mortgage,69000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ca,16.26,0.0,72.3,Individual,0.0
7930,3000,36,8.49,94.69,A,Cosmetic and Family Dentistry,< 1 Year,Rent,35000.0,Not Verified,Fully Paid,s,Wedding,Nj,23.93,0.0,79.7,Individual,0.0
7931,7200,36,11.49,237.4,B,GG Group,4 Years,Rent,50000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ny,5.21,0.0,45.9,Individual,0.0
7932,22000,36,7.49,684.24,A,,10+ Years,Own,50343.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ca,23.67,0.0,54.7,Individual,0.0
7933,3600,36,8.49,113.63,A,ABM Engineering,10+ Years,Mortgage,95000.0,Not Verified,Fully Paid,s,Major_Purchase,Ca,11.7,0.0,17.9,Individual,0.0
7934,10750,60,15.23,257.05,C,University of California San Francisco,10+ Years,Rent,36960.0,Source Verified,Fully Paid,s,Car,Ca,18.44,0.0,76.1,Individual,0.0
7935,21000,60,18.79,542.33,E,TNG,< 1 Year,Mortgage,81000.0,Verified,Fully Paid,s,Debt_Consolidation,Fl,20.31,0.0,94.5,Individual,0.0
7936,7000,60,15.99,170.19,D,Fiori SPA,6 Years,Rent,45000.0,Source Verified,Fully Paid,s,Other,Tx,17.71,0.0,91.7,Individual,0.0
7937,7500,36,5.99,228.14,A,Stanford Univeristy,5 Years,Rent,115000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ca,11.14,0.0,0.0,Individual,0.0
7938,15600,36,10.99,510.66,B,Rydex|SGI,< 1 Year,Rent,69000.0,Verified,Fully Paid,s,Credit_Card,Ny,9.95,0.0,66.2,Individual,0.0
7939,11500,60,15.23,274.98,C,local 79 nyc,10+ Years,Mortgage,90000.0,Source Verified,Fully Paid,s,Small_Business,Ny,10.56,0.0,28.0,Individual,0.0
7940,16000,60,10.37,342.88,B,Lincoln Pacific Builders Inc.,6 Years,Mortgage,62400.0,Source Verified,Fully Paid,s,Home_Improvement,Ca,0.3506999999999999,0.0,0.0,Individual,0.0
7941,4750,60,16.49,116.76,D,BCB community bank,3 Years,Rent,23000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Nj,24.05,0.0,69.6,Individual,0.0
7942,35000,60,20.99,933.1337,F,,10+ Years,Mortgage,144000.0,Verified,Charged Off,s,Other,Ca,22.4,1.0,63.7,Individual,0.0
7943,16000,36,11.99,531.36,B,"Law Offices of Mark Sherman, LLC",2 Years,Rent,70000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ny,10.9,0.0,35.3,Individual,0.0
7944,28000,60,10.99,608.65,B,tenet health,7 Years,Mortgage,102000.0,Source Verified,Fully Paid,s,Car,Ca,13.81,0.0,40.0,Individual,0.0
7945,21600,60,18.39,553.1,E,Bristol-Myers Squibb Company,1 Year,Mortgage,135000.0,Verified,Charged Off,s,Home_Improvement,Nj,11.62,1.0,78.1,Individual,0.0
7946,9000,36,7.49,279.92,A,AMERICAN HONDA MOTOR CORP,10+ Years,Mortgage,81600.0,Not Verified,Fully Paid,s,Credit_Card,Ca,0.75,0.0,7.1,Individual,0.0
7947,3000,36,5.42,90.48,A,verizon,10+ Years,Mortgage,58000.0,Not Verified,Fully Paid,s,Home_Improvement,Fl,18.02,0.0,19.7,Individual,0.0
7948,10000,36,7.49,311.02,A,Texas Department of Family and Protective Services,2 Years,Rent,36000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Tx,6.77,0.0,67.0,Individual,0.0
7949,15000,36,13.43,508.53,C,SRS Enterprisess,10+ Years,Rent,60000.0,Verified,Fully Paid,s,Debt_Consolidation,Ny,14.74,0.0,68.0,Individual,0.0
7950,3500,36,7.29,108.54,A,State Of California,1 Year,Rent,74400.0,Not Verified,Fully Paid,s,Car,Ca,13.65,0.0,22.3,Individual,0.0
7951,24000,36,6.92,740.18,A,"Livevol, Inc",< 1 Year,Mortgage,72000.0,Verified,Fully Paid,s,Debt_Consolidation,Il,17.57,0.0,17.3,Individual,0.0
7952,15000,36,10.0,484.01,B,Ikan Corp.,7 Years,Mortgage,41604.0,Not Verified,Fully Paid,s,Debt_Consolidation,Tx,19.76,0.0,84.7,Individual,0.0
7953,9100,60,17.14,226.85,E,Harb Group Inc,10+ Years,Mortgage,45000.0,Not Verified,Fully Paid,s,Medical,Ca,15.47,3.0,68.1,Individual,0.0
7954,3500,36,15.65,122.45,D,GCI,2 Years,Rent,24000.0,Not Verified,Fully Paid,s,Major_Purchase,Ca,6.7,0.0,71.8,Individual,0.0
7955,8000,60,18.25,204.24,F,GEICO,2 Years,Rent,44100.0,Source Verified,Fully Paid,s,Wedding,Ny,14.39,0.0,75.9,Individual,0.0
7956,8000,60,16.4,196.25,E,Local Union 3,5 Years,Rent,45000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Nj,13.23,0.0,63.3,Individual,0.0
7957,4900,60,7.66,98.56,A,The Ritz-Carlton South Beach,7 Years,Rent,34224.0,Not Verified,Fully Paid,s,Credit_Card,Fl,26.26,0.0,29.1,Individual,0.0
7958,11200,36,7.29,347.32,A,HealthNet,5 Years,Mortgage,72000.0,Not Verified,Fully Paid,s,Major_Purchase,Ca,5.02,0.0,33.4,Individual,0.0
7959,28000,60,10.74,605.17,B,fedex,10+ Years,Own,53004.0,Verified,Fully Paid,s,Debt_Consolidation,Il,14.31,0.0,66.1,Individual,0.0
7960,8000,36,16.02,281.34,D,JPMorgan Chase,4 Years,Mortgage,112000.0,Not Verified,Fully Paid,s,Other,Ny,0.48,2.0,47.4,Individual,0.0
7961,35000,60,20.11,929.43,G,,10+ Years,Mortgage,150000.0,Verified,Fully Paid,s,Home_Improvement,Tx,23.61,0.0,75.7,Individual,0.0
7962,5000,36,11.11,163.96,B,cafe piccolo,3 Years,Rent,65004.0,Not Verified,Charged Off,s,Other,Ca,15.21,1.0,84.5,Individual,0.0
7963,8000,60,15.28,191.5,D,american campus communities,1 Year,Rent,53140.0,Source Verified,Fully Paid,s,Credit_Card,Ny,12.19,0.0,11.6,Individual,0.0
7964,9600,60,10.74,207.49,B,"Shapiro & Perez, LLC",8 Years,Mortgage,52008.0,Source Verified,Fully Paid,s,Car,Nj,9.34,0.0,0.0,Individual,0.0
7965,4000,36,7.66,124.72,A,Fenwick & West LLP,10+ Years,Rent,91000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ca,11.08,0.0,86.8,Individual,0.0
